,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,955",100.0
3,Occupied housing units,"1,663",85.1
4,Vacant housing units,292,14.9
5,,,
6,Homeowner vacancy rate,0.8,
7,Rental vacancy rate,3.4,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,955",100.0
11,"1-unit, detached","1,457",74.5
12,"1-unit, attached",9,0.5
13,2 units,84,4.3
14,3 or 4 units,13,0.7
15,5 to 9 units,12,0.6
16,10 to 19 units,18,0.9
17,20 or more units,6,0.3
18,Mobile home,301,15.4
19,"Boat, RV, van, etc.",55,2.8
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,955",100.0
23,Built 2005 or later,34,1.7
24,Built 2000 to 2004,82,4.2
25,Built 1990 to 1999,402,20.6
26,Built 1980 to 1989,223,11.4
27,Built 1970 to 1979,338,17.3
28,Built 1960 to 1969,116,5.9
29,Built 1950 to 1959,381,19.5
30,Built 1940 to 1949,77,3.9
31,Built 1939 or earlier,302,15.4
32,,,
33,ROOMS,,
34,Total housing units,"1,955",100.0
35,1 room,16,0.8
36,2 rooms,162,8.3
37,3 rooms,125,6.4
38,4 rooms,519,26.5
39,5 rooms,452,23.1
40,6 rooms,322,16.5
41,7 rooms,149,7.6
42,8 rooms,126,6.4
43,9 rooms or more,84,4.3
44,Median rooms,4.8,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,955",100.0
48,No bedroom,16,0.8
49,1 bedroom,271,13.9
50,2 bedrooms,730,37.3
51,3 bedrooms,708,36.2
52,4 bedrooms,213,10.9
53,5 or more bedrooms,17,0.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,663",100.0
57,Owner-occupied,"1,095",65.8
58,Renter-occupied,568,34.2
59,,,
60,Average household size of owner-occupied unit,1.93,
61,Average household size of renter-occupied unit,2.09,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,663",100.0
65,Moved in 2005 or later,362,21.8
66,Moved in 2000 to 2004,573,34.5
67,Moved in 1990 to 1999,409,24.6
68,Moved in 1980 to 1989,111,6.7
69,Moved in 1970 to 1979,146,8.8
70,Moved in 1969 or earlier,62,3.7
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,663",100.0
74,No vehicles available,74,4.4
75,1 vehicle available,549,33.0
76,2 vehicles available,544,32.7
77,3 or more vehicles available,496,29.8
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,663",100.0
81,Utility gas,3,0.2
82,"Bottled, tank, or LP gas",53,3.2
83,Electricity,"1,149",69.1
84,"Fuel oil, kerosene, etc.",53,3.2
85,Coal or coke,0,0.0
86,Wood,382,23.0
87,Solar energy,23,1.4
88,Other fuel,0,0.0
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,663",100.0
93,Lacking complete plumbing facilities,33,2.0
94,Lacking complete kitchen facilities,30,1.8
95,No telephone service available,163,9.8
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,663",100.0
99,1.00 or less,"1,633",98.2
100,1.01 to 1.50,20,1.2
101,1.51 or more,10,0.6
102,,,
103,VALUE,,
104,Owner-occupied units,"1,095",100.0
105,"Less than $50,000",98,8.9
106,"$50,000 to $99,999",124,11.3
107,"$100,000 to $149,999",71,6.5
108,"$150,000 to $199,999",88,8.0
109,"$200,000 to $299,999",296,27.0
110,"$300,000 to $499,999",261,23.8
111,"$500,000 to $999,999",125,11.4
112,"$1,000,000 or more",32,2.9
113,Median (dollars),"255,000",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,095",100.0
117,Housing units with a mortgage,475,43.4
118,Housing units without a mortgage,620,56.6
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,475,100.0
122,Less than $300,0,0.0
123,$300 to $499,8,1.7
124,$500 to $699,47,9.9
125,$700 to $999,95,20.0
126,"$1,000 to $1,499",181,38.1
127,"$1,500 to $1,999",98,20.6
128,"$2,000 or more",46,9.7
129,Median (dollars),"1,197",
130,,,
131,Housing units without a mortgage,620,100.0
132,Less than $100,76,12.3
133,$100 to $199,71,11.5
134,$200 to $299,145,23.4
135,$300 to $399,197,31.8
136,$400 or more,131,21.1
137,Median (dollars),318,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),475,100.0
141,Less than 20.0 percent,144,30.3
142,20.0 to 24.9 percent,45,9.5
143,25.0 to 29.9 percent,42,8.8
144,30.0 to 34.9 percent,15,3.2
145,35.0 percent or more,229,48.2
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),557,100.0
150,Less than 10.0 percent,262,47.0
151,10.0 to 14.9 percent,83,14.9
152,15.0 to 19.9 percent,100,18.0
153,20.0 to 24.9 percent,19,3.4
154,25.0 to 29.9 percent,19,3.4
155,30.0 to 34.9 percent,9,1.6
156,35.0 percent or more,65,11.7
157,,,
158,Not computed,63,11.3
159,,,
160,GROSS RENT,,
