,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,282,100.0
3,In labor force,133,47.2
4,Civilian labor force,133,47.2
5,Employed,126,44.7
6,Unemployed,7,2.5
7,Armed Forces,0,0.0
8,Not in labor force,149,52.8
9,,,
10,Civilian labor force,133,47.2
11,Percent Unemployed,5.3,
12,,,
13,Females 16 years and over,147,52.1
14,In labor force,64,22.7
15,Civilian labor force,64,22.7
16,Employed,61,21.6
17,,,
18,Own children under 6 years,7,2.5
19,All parents in family in labor force,7,2.5
20,,,
21,Own children 6 to 17 years,58,20.6
22,All parents in family in labor force,46,16.3
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,126,100.0
26,"Car, truck, or van -- drove alone",83,65.9
27,"Car, truck, or van -- carpooled",15,11.9
28,Public transportation (excluding taxicab),0,0.0
29,Walked,7,5.6
30,Other means,7,5.6
31,Worked at home,14,11.1
32,,,
33,Mean travel time to work (minutes),26.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,126,100.0
37,"Management, professional, and related occupations",26,20.6
38,Service occupations,15,11.9
39,Sales and office occupations,30,23.8
40,"Farming, fishing, and forestry occupations",13,10.3
41,"Construction, extraction, maintenance, and repair occupations",18,14.3
42,"Production, transportation, and material moving occupations",24,19.0
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,126,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",33,26.2
47,Construction,9,7.1
48,Manufacturing,0,0.0
49,Wholesale trade,0,0.0
50,Retail trade,3,2.4
51,"Transportation and warehousing, and utilities",9,7.1
52,Information,0,0.0
53,"Finance and insurance, & real estate & rental & leasing",1,0.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services",5,4.0
55,Educational services & health care & social assistance,46,36.5
56,"Arts, entertainment & recreation & accommodation & food services",6,4.8
57,"Other services, except public administration",10,7.9
58,Public administration,4,3.2
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,126,100.0
62,Private wage and salary workers,82,65.1
63,Government workers,29,23.0
64,Self-employed in own not incorporated business workers,15,11.9
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,162,100.0
69,"Less than $10,000",25,15.4
70,"$10,000 to $14,999",9,5.6
71,"$15,000 to $24,999",35,21.6
72,"$25,000 to $34,999",36,22.2
73,"$35,000 to $49,999",20,12.3
74,"$50,000 to $74,999",33,20.4
75,"$75,000 to $99,999",2,1.2
76,"$100,000 to $149,999",2,1.2
77,"$150,000 to $199,999",0,0.0
78,"$200,000 or more",0,0.0
79,Median household income (dollars),"28,542",
80,Mean household income (dollars),"33,773",
81,,,
82,With earnings,100,61.7
83,Mean earnings (dollars),"30,413",
84,With Social Security,92,56.8
85,Mean Social Security income (dollars),"14,229",
86,With retirement income,40,24.7
87,Mean retirement income (dollars),"12,300",
88,,,
89,With Supplemental Security Income,7,4.3
90,Mean Supplemental Security Income (dollars),"9,200",
91,With cash public assistance income,0,0.0
92,Mean cash public assistance income (dollars),0,
93,With Food Stamp/SNAP benefits in the past 12 months,11,6.8
94,,,
95,Families,100,100.0
96,"Less than $10,000",5,5.0
97,"$10,000 to $14,999",2,2.0
98,"$15,000 to $24,999",20,20.0
99,"$25,000 to $34,999",24,24.0
100,"$35,000 to $49,999",15,15.0
101,"$50,000 to $74,999",30,30.0
102,"$75,000 to $99,999",2,2.0
103,"$100,000 to $149,999",2,2.0
104,"$150,000 to $199,999",0,0.0
105,"$200,000 or more",0,0.0
106,Median family income (dollars),"34,643",
107,Mean family income (dollars),"41,806",
108,,,
109,Per capita income (dollars),"16,408",
110,,,
111,Nonfamily households,62,62.0
112,Median nonfamily income (dollars),"17,917",
113,Mean nonfamily income (dollars),"20,816",
114,,,
115,Median earnings for workers (dollars),"16,875",
116,"Median earnings for male full-time, year-round workers (dollars)","29,286",
117,"Median earnings for female full-time, year-round workers (dollars)","32,679",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,7.0,
121,With related children under 18 years,5.4,
122,With related children under 5 years only,0.0,
123,Married couple families,7.8,
124,With related children under 18 years,6.7,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",0.0,
127,With related children under 18 years,0.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,13.0,
131,Under 18 years,7.5,
132,Related children under 18 years,7.5,
133,Related children under 5 years,0.0,
134,Related children 5 to 17 years,8.3,
135,18 years and over,14.4,
136,18 to 64 years,16.4,
137,65 years and over,11.5,
138,People in families,8.6,
139,Unrelated individuals 15 years and over,32.3,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
