,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"8,052",100.0
3,In labor force,"4,957",61.6
4,Civilian labor force,"4,957",61.6
5,Employed,"4,568",56.7
6,Unemployed,389,4.8
7,Armed Forces,0,0.0
8,Not in labor force,"3,095",38.4
9,,,
10,Civilian labor force,"4,957",61.6
11,Percent Unemployed,7.8,
12,,,
13,Females 16 years and over,"3,953",49.1
14,In labor force,"2,119",26.3
15,Civilian labor force,"2,119",26.3
16,Employed,"1,980",24.6
17,,,
18,Own children under 6 years,860,10.7
19,All parents in family in labor force,450,5.6
20,,,
21,Own children 6 to 17 years,"2,149",26.7
22,All parents in family in labor force,"1,391",17.3
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"4,342",100.0
26,"Car, truck, or van -- drove alone","3,082",71.0
27,"Car, truck, or van -- carpooled",718,16.5
28,Public transportation (excluding taxicab),0,0.0
29,Walked,336,7.7
30,Other means,74,1.7
31,Worked at home,132,3.0
32,,,
33,Mean travel time to work (minutes),20.3,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"4,568",100.0
37,"Management, professional, and related occupations",933,20.4
38,Service occupations,841,18.4
39,Sales and office occupations,826,18.1
40,"Farming, fishing, and forestry occupations",613,13.4
41,"Construction, extraction, maintenance, and repair occupations",429,9.4
42,"Production, transportation, and material moving occupations",926,20.3
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"4,568",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",861,18.8
47,Construction,192,4.2
48,Manufacturing,725,15.9
49,Wholesale trade,121,2.6
50,Retail trade,600,13.1
51,"Transportation and warehousing, and utilities",288,6.3
52,Information,33,0.7
53,"Finance and insurance, & real estate & rental & leasing",98,2.1
54,"Professional, scientific & mgmt, & admin & waste mgmt services",239,5.2
55,Educational services & health care & social assistance,668,14.6
56,"Arts, entertainment & recreation & accommodation & food services",213,4.7
57,"Other services, except public administration",185,4.0
58,Public administration,345,7.6
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"4,568",100.0
62,Private wage and salary workers,"3,426",75.0
63,Government workers,785,17.2
64,Self-employed in own not incorporated business workers,313,6.9
65,Unpaid family workers,44,1.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"3,616",100.0
69,"Less than $10,000",240,6.6
70,"$10,000 to $14,999",202,5.6
71,"$15,000 to $24,999",487,13.5
72,"$25,000 to $34,999",406,11.2
73,"$35,000 to $49,999",709,19.6
74,"$50,000 to $74,999",755,20.9
75,"$75,000 to $99,999",451,12.5
76,"$100,000 to $149,999",312,8.6
77,"$150,000 to $199,999",48,1.3
78,"$200,000 or more",6,0.2
79,Median household income (dollars),"43,472",
80,Mean household income (dollars),"52,024",
81,,,
82,With earnings,"2,860",79.1
83,Mean earnings (dollars),"52,077",
84,With Social Security,"1,051",29.1
85,Mean Social Security income (dollars),"15,407",
86,With retirement income,701,19.4
87,Mean retirement income (dollars),"13,368",
88,,,
89,With Supplemental Security Income,190,5.3
90,Mean Supplemental Security Income (dollars),"6,537",
91,With cash public assistance income,163,4.5
92,Mean cash public assistance income (dollars),"3,128",
93,With Food Stamp/SNAP benefits in the past 12 months,522,14.4
94,,,
95,Families,"2,609",100.0
96,"Less than $10,000",204,7.8
97,"$10,000 to $14,999",88,3.4
98,"$15,000 to $24,999",301,11.5
99,"$25,000 to $34,999",269,10.3
100,"$35,000 to $49,999",479,18.4
101,"$50,000 to $74,999",596,22.8
102,"$75,000 to $99,999",352,13.5
103,"$100,000 to $149,999",284,10.9
104,"$150,000 to $199,999",30,1.1
105,"$200,000 or more",6,0.2
106,Median family income (dollars),"48,453",
107,Mean family income (dollars),"55,556",
108,,,
109,Per capita income (dollars),"18,587",
110,,,
111,Nonfamily households,"1,007",38.6
112,Median nonfamily income (dollars),"30,335",
113,Mean nonfamily income (dollars),"37,036",
114,,,
115,Median earnings for workers (dollars),"24,254",
116,"Median earnings for male full-time, year-round workers (dollars)","37,207",
117,"Median earnings for female full-time, year-round workers (dollars)","28,578",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,16.4,
121,With related children under 18 years,22.4,
122,With related children under 5 years only,32.0,
123,Married couple families,9.7,
124,With related children under 18 years,12.6,
125,With related children under 5 years only,14.2,
126,"Families with female householder, no husband present",42.8,
127,With related children under 18 years,45.3,
128,With related children under 5 years only,75.4,
129,,,
130,All people,17.7,
131,Under 18 years,25.6,
132,Related children under 18 years,25.1,
133,Related children under 5 years,29.6,
134,Related children 5 to 17 years,23.6,
135,18 years and over,14.5,
136,18 to 64 years,15.9,
137,65 years and over,7.6,
138,People in families,17.7,
139,Unrelated individuals 15 years and over,18.1,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
