,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,940",100.0
3,In labor force,"1,283",66.1
4,Civilian labor force,"1,283",66.1
5,Employed,"1,226",63.2
6,Unemployed,57,2.9
7,Armed Forces,0,0.0
8,Not in labor force,657,33.9
9,,,
10,Civilian labor force,"1,283",66.1
11,Percent Unemployed,4.4,
12,,,
13,Females 16 years and over,910,46.9
14,In labor force,559,28.8
15,Civilian labor force,559,28.8
16,Employed,537,27.7
17,,,
18,Own children under 6 years,85,4.4
19,All parents in family in labor force,56,2.9
20,,,
21,Own children 6 to 17 years,537,27.7
22,All parents in family in labor force,278,14.3
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"1,196",100.0
26,"Car, truck, or van -- drove alone",929,77.7
27,"Car, truck, or van -- carpooled",157,13.1
28,Public transportation (excluding taxicab),0,0.0
29,Walked,13,1.1
30,Other means,7,0.6
31,Worked at home,90,7.5
32,,,
33,Mean travel time to work (minutes),31.8,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"1,226",100.0
37,"Management, professional, and related occupations",386,31.5
38,Service occupations,183,14.9
39,Sales and office occupations,339,27.7
40,"Farming, fishing, and forestry occupations",23,1.9
41,"Construction, extraction, maintenance, and repair occupations",128,10.4
42,"Production, transportation, and material moving occupations",167,13.6
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"1,226",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",41,3.3
47,Construction,106,8.6
48,Manufacturing,179,14.6
49,Wholesale trade,37,3.0
50,Retail trade,152,12.4
51,"Transportation and warehousing, and utilities",54,4.4
52,Information,9,0.7
53,"Finance and insurance, & real estate & rental & leasing",32,2.6
54,"Professional, scientific & mgmt, & admin & waste mgmt services",163,13.3
55,Educational services & health care & social assistance,290,23.7
56,"Arts, entertainment & recreation & accommodation & food services",78,6.4
57,"Other services, except public administration",46,3.8
58,Public administration,39,3.2
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"1,226",100.0
62,Private wage and salary workers,854,69.7
63,Government workers,199,16.2
64,Self-employed in own not incorporated business workers,173,14.1
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,905,100.0
69,"Less than $10,000",49,5.4
70,"$10,000 to $14,999",63,7.0
71,"$15,000 to $24,999",81,9.0
72,"$25,000 to $34,999",87,9.6
73,"$35,000 to $49,999",103,11.4
74,"$50,000 to $74,999",194,21.4
75,"$75,000 to $99,999",169,18.7
76,"$100,000 to $149,999",124,13.7
77,"$150,000 to $199,999",12,1.3
78,"$200,000 or more",23,2.5
79,Median household income (dollars),"58,371",
80,Mean household income (dollars),"66,570",
81,,,
82,With earnings,729,80.6
83,Mean earnings (dollars),"65,051",
84,With Social Security,242,26.7
85,Mean Social Security income (dollars),"15,118",
86,With retirement income,134,14.8
87,Mean retirement income (dollars),"29,235",
88,,,
89,With Supplemental Security Income,41,4.5
90,Mean Supplemental Security Income (dollars),"10,278",
91,With cash public assistance income,12,1.3
92,Mean cash public assistance income (dollars),575,
93,With Food Stamp/SNAP benefits in the past 12 months,56,6.2
94,,,
95,Families,704,100.0
96,"Less than $10,000",19,2.7
97,"$10,000 to $14,999",40,5.7
98,"$15,000 to $24,999",36,5.1
99,"$25,000 to $34,999",51,7.2
100,"$35,000 to $49,999",100,14.2
101,"$50,000 to $74,999",182,25.9
102,"$75,000 to $99,999",156,22.2
103,"$100,000 to $149,999",85,12.1
104,"$150,000 to $199,999",12,1.7
105,"$200,000 or more",23,3.3
106,Median family income (dollars),"69,167",
107,Mean family income (dollars),"73,282",
108,,,
109,Per capita income (dollars),"24,515",
110,,,
111,Nonfamily households,201,28.6
112,Median nonfamily income (dollars),"20,066",
113,Mean nonfamily income (dollars),"36,983",
114,,,
115,Median earnings for workers (dollars),"26,309",
116,"Median earnings for male full-time, year-round workers (dollars)","51,536",
117,"Median earnings for female full-time, year-round workers (dollars)","26,389",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,9.7,
121,With related children under 18 years,19.8,
122,With related children under 5 years only,0.0,
123,Married couple families,3.9,
124,With related children under 18 years,5.1,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",38.3,
127,With related children under 18 years,60.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,11.6,
131,Under 18 years,20.7,
132,Related children under 18 years,19.3,
133,Related children under 5 years,13.9,
134,Related children 5 to 17 years,20.1,
135,18 years and over,8.5,
136,18 to 64 years,9.7,
137,65 years and over,2.0,
138,People in families,10.2,
139,Unrelated individuals 15 years and over,20.7,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
