,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"5,543",100.0
3,Male,"2,840",51.2
4,Female,"2,703",48.8
5,,,
6,Under 5 years,271,4.9
7,5 to 9 years,246,4.4
8,10 to 14 years,492,8.9
9,15 to 19 years,403,7.3
10,20 to 24 years,248,4.5
11,25 to 34 years,362,6.5
12,35 to 44 years,612,11.0
13,45 to 54 years,"1,033",18.6
14,55 to 59 years,461,8.3
15,60 to 64 years,419,7.6
16,65 to 74 years,555,10.0
17,75 to 84 years,303,5.5
18,85 years and over,138,2.5
19,,,
20,Median age (years),45.9,
21,,,
22,18 years and over,"4,299",77.6
23,21 years and over,"4,013",72.4
24,62 years and over,"1,297",23.4
25,65 years and over,996,18.0
26,,,
27,18 years and over,"4,299",77.6
28,Male,"2,135",38.5
29,Female,"2,164",39.0
30,,,
31,65 years and over,996,18.0
32,Male,507,9.1
33,Female,489,8.8
34,,,
35,RACE,,
36,Total population,"5,543",100.0
37,One race,"5,486",99.0
38,Two or more races,57,1.0
39,,,
40,One race,"5,486",99.0
41,White,"5,380",97.1
42,Black or African American,0,0.0
43,American Indian and Alaska Native,81,1.5
44,Cherokee tribal grouping,0,0.0
45,Chippewa tribal grouping,24,0.4
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,19,0.3
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,0,0.0
52,Japanese,0,0.0
53,Korean,0,0.0
54,Vietnamese,19,0.3
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,6,0.1
62,Two or more races,57,1.0
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,57,1.0
65,White and Asian,0,0.0
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"5,543",100.0
70,White,"5,437",98.1
71,Black or African American,0,0.0
72,American Indian and Alaska Native,138,2.5
73,Asian,19,0.3
74,Native Hawaiian and Other Pacific Islander,0,0.0
75,Some other race,6,0.1
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"5,543",100.0
79,Hispanic or Latino (of any race),54,1.0
80,Mexican,33,0.6
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,21,0.4
84,Not Hispanic or Latino,"5,489",99.0
85,White alone,"5,334",96.2
86,Black or African American alone,0,0.0
87,American Indian and Alaska Native alone,81,1.5
88,Asian alone,19,0.3
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,55,1.0
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,55,1.0
94,,,
95,Total housing units,"2,227",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
