,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"18,661",100.0
3,Occupied housing units,"16,876",90.4
4,Vacant housing units,"1,785",9.6
5,,,
6,Homeowner vacancy rate,2.8,
7,Rental vacancy rate,3.7,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"18,661",100.0
11,"1-unit, detached","13,053",69.9
12,"1-unit, attached",728,3.9
13,2 units,380,2.0
14,3 or 4 units,668,3.6
15,5 to 9 units,385,2.1
16,10 to 19 units,188,1.0
17,20 or more units,307,1.6
18,Mobile home,"2,922",15.7
19,"Boat, RV, van, etc.",30,0.2
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"18,661",100.0
23,Built 2005 or later,"1,747",9.4
24,Built 2000 to 2004,"3,767",20.2
25,Built 1990 to 1999,"5,165",27.7
26,Built 1980 to 1989,"1,923",10.3
27,Built 1970 to 1979,"3,256",17.4
28,Built 1960 to 1969,926,5.0
29,Built 1950 to 1959,566,3.0
30,Built 1940 to 1949,653,3.5
31,Built 1939 or earlier,658,3.5
32,,,
33,ROOMS,,
34,Total housing units,"18,661",100.0
35,1 room,60,0.3
36,2 rooms,384,2.1
37,3 rooms,913,4.9
38,4 rooms,"2,916",15.6
39,5 rooms,"4,763",25.5
40,6 rooms,"4,382",23.5
41,7 rooms,"2,788",14.9
42,8 rooms,"1,319",7.1
43,9 rooms or more,"1,136",6.1
44,Median rooms,5.6,
45,,,
46,BEDROOMS,,
47,Total housing units,"18,661",100.0
48,No bedroom,106,0.6
49,1 bedroom,829,4.4
50,2 bedrooms,"4,843",26.0
51,3 bedrooms,"10,412",55.8
52,4 bedrooms,"2,137",11.5
53,5 or more bedrooms,334,1.8
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"16,876",100.0
57,Owner-occupied,"12,250",72.6
58,Renter-occupied,"4,626",27.4
59,,,
60,Average household size of owner-occupied unit,2.51,
61,Average household size of renter-occupied unit,2.49,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"16,876",100.0
65,Moved in 2005 or later,"5,769",34.2
66,Moved in 2000 to 2004,"5,765",34.2
67,Moved in 1990 to 1999,"3,649",21.6
68,Moved in 1980 to 1989,860,5.1
69,Moved in 1970 to 1979,604,3.6
70,Moved in 1969 or earlier,229,1.4
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"16,876",100.0
74,No vehicles available,420,2.5
75,1 vehicle available,"4,179",24.8
76,2 vehicles available,"7,174",42.5
77,3 or more vehicles available,"5,103",30.2
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"16,876",100.0
81,Utility gas,"4,652",27.6
82,"Bottled, tank, or LP gas",505,3.0
83,Electricity,"9,129",54.1
84,"Fuel oil, kerosene, etc.",455,2.7
85,Coal or coke,0,0.0
86,Wood,"1,957",11.6
87,Solar energy,0,0.0
88,Other fuel,138,0.8
89,No fuel used,40,0.2
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"16,876",100.0
93,Lacking complete plumbing facilities,186,1.1
94,Lacking complete kitchen facilities,251,1.5
95,No telephone service available,698,4.1
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"16,876",100.0
99,1.00 or less,"16,446",97.5
100,1.01 to 1.50,359,2.1
101,1.51 or more,71,0.4
102,,,
103,VALUE,,
104,Owner-occupied units,"12,250",100.0
105,"Less than $50,000",666,5.4
106,"$50,000 to $99,999",493,4.0
107,"$100,000 to $149,999",926,7.6
108,"$150,000 to $199,999","1,693",13.8
109,"$200,000 to $299,999","3,208",26.2
110,"$300,000 to $499,999","2,933",23.9
111,"$500,000 to $999,999","1,963",16.0
112,"$1,000,000 or more",368,3.0
113,Median (dollars),"267,100",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"12,250",100.0
117,Housing units with a mortgage,"9,002",73.5
118,Housing units without a mortgage,"3,248",26.5
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"9,002",100.0
122,Less than $300,0,0.0
123,$300 to $499,107,1.2
124,$500 to $699,384,4.3
125,$700 to $999,"1,284",14.3
126,"$1,000 to $1,499","2,715",30.2
127,"$1,500 to $1,999","2,271",25.2
128,"$2,000 or more","2,241",24.9
129,Median (dollars),"1,502",
130,,,
131,Housing units without a mortgage,"3,248",100.0
132,Less than $100,102,3.1
133,$100 to $199,300,9.2
134,$200 to $299,555,17.1
135,$300 to $399,758,23.3
136,$400 or more,"1,533",47.2
137,Median (dollars),389,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"8,951",100.0
141,Less than 20.0 percent,"2,250",25.1
142,20.0 to 24.9 percent,"1,629",18.2
143,25.0 to 29.9 percent,993,11.1
144,30.0 to 34.9 percent,"1,046",11.7
145,35.0 percent or more,"3,033",33.9
146,,,
147,Not computed,51,0.6
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"3,248",100.0
150,Less than 10.0 percent,"1,204",37.1
151,10.0 to 14.9 percent,775,23.9
152,15.0 to 19.9 percent,441,13.6
