,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"1,132",100.0
3,In labor force,509,45.0
4,Civilian labor force,509,45.0
5,Employed,459,40.5
6,Unemployed,50,4.4
7,Armed Forces,0,0.0
8,Not in labor force,623,55.0
9,,,
10,Civilian labor force,509,45.0
11,Percent Unemployed,9.8,
12,,,
13,Females 16 years and over,594,52.5
14,In labor force,239,21.1
15,Civilian labor force,239,21.1
16,Employed,214,18.9
17,,,
18,Own children under 6 years,53,4.7
19,All parents in family in labor force,8,0.7
20,,,
21,Own children 6 to 17 years,171,15.1
22,All parents in family in labor force,113,10.0
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,452,100.0
26,"Car, truck, or van -- drove alone",305,67.5
27,"Car, truck, or van -- carpooled",40,8.8
28,Public transportation (excluding taxicab),0,0.0
29,Walked,19,4.2
30,Other means,14,3.1
31,Worked at home,74,16.4
32,,,
33,Mean travel time to work (minutes),33.0,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,459,100.0
37,"Management, professional, and related occupations",113,24.6
38,Service occupations,69,15.0
39,Sales and office occupations,101,22.0
40,"Farming, fishing, and forestry occupations",39,8.5
41,"Construction, extraction, maintenance, and repair occupations",48,10.5
42,"Production, transportation, and material moving occupations",89,19.4
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,459,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",78,17.0
47,Construction,30,6.5
48,Manufacturing,52,11.3
49,Wholesale trade,9,2.0
50,Retail trade,37,8.1
51,"Transportation and warehousing, and utilities",51,11.1
52,Information,3,0.7
53,"Finance and insurance, & real estate & rental & leasing",20,4.4
54,"Professional, scientific & mgmt, & admin & waste mgmt services",13,2.8
55,Educational services & health care & social assistance,95,20.7
56,"Arts, entertainment & recreation & accommodation & food services",29,6.3
57,"Other services, except public administration",23,5.0
58,Public administration,19,4.1
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,459,100.0
62,Private wage and salary workers,316,68.8
63,Government workers,98,21.4
64,Self-employed in own not incorporated business workers,41,8.9
65,Unpaid family workers,4,0.9
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,533,100.0
69,"Less than $10,000",36,6.8
70,"$10,000 to $14,999",19,3.6
71,"$15,000 to $24,999",75,14.1
72,"$25,000 to $34,999",54,10.1
73,"$35,000 to $49,999",81,15.2
74,"$50,000 to $74,999",148,27.8
75,"$75,000 to $99,999",59,11.1
76,"$100,000 to $149,999",47,8.8
77,"$150,000 to $199,999",9,1.7
78,"$200,000 or more",5,0.9
79,Median household income (dollars),"53,250",
80,Mean household income (dollars),"56,355",
81,,,
82,With earnings,339,63.6
83,Mean earnings (dollars),"45,922",
84,With Social Security,285,53.5
85,Mean Social Security income (dollars),"17,017",
86,With retirement income,199,37.3
87,Mean retirement income (dollars),"24,980",
88,,,
89,With Supplemental Security Income,11,2.1
90,Mean Supplemental Security Income (dollars),"6,927",
91,With cash public assistance income,9,1.7
92,Mean cash public assistance income (dollars),"4,944",
93,With Food Stamp/SNAP benefits in the past 12 months,53,9.9
94,,,
95,Families,405,100.0
96,"Less than $10,000",11,2.7
97,"$10,000 to $14,999",6,1.5
98,"$15,000 to $24,999",45,11.1
99,"$25,000 to $34,999",30,7.4
100,"$35,000 to $49,999",71,17.5
101,"$50,000 to $74,999",142,35.1
102,"$75,000 to $99,999",49,12.1
103,"$100,000 to $149,999",40,9.9
104,"$150,000 to $199,999",6,1.5
105,"$200,000 or more",5,1.2
106,Median family income (dollars),"59,375",
107,Mean family income (dollars),"62,841",
108,,,
109,Per capita income (dollars),"22,916",
110,,,
111,Nonfamily households,128,31.6
112,Median nonfamily income (dollars),"19,868",
113,Mean nonfamily income (dollars),"29,888",
114,,,
115,Median earnings for workers (dollars),"22,837",
116,"Median earnings for male full-time, year-round workers (dollars)","39,766",
117,"Median earnings for female full-time, year-round workers (dollars)","30,688",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,5.4,
121,With related children under 18 years,13.0,
122,With related children under 5 years only,0.0,
123,Married couple families,2.6,
124,With related children under 18 years,8.1,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",27.7,
127,With related children under 18 years,32.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,11.9,
131,Under 18 years,14.9,
132,Related children under 18 years,13.8,
133,Related children under 5 years,17.0,
134,Related children 5 to 17 years,12.8,
135,18 years and over,11.2,
136,18 to 64 years,12.5,
137,65 years and over,9.2,
138,People in families,6.5,
139,Unrelated individuals 15 years and over,40.8,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
