,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"5,271",100.0
3,In labor force,"3,805",72.2
4,Civilian labor force,"3,792",71.9
5,Employed,"3,477",66.0
6,Unemployed,315,6.0
7,Armed Forces,13,0.2
8,Not in labor force,"1,466",27.8
9,,,
10,Civilian labor force,"3,792",71.9
11,Percent Unemployed,8.3,
12,,,
13,Females 16 years and over,"2,613",49.6
14,In labor force,"1,678",31.8
15,Civilian labor force,"1,678",31.8
16,Employed,"1,526",29.0
17,,,
18,Own children under 6 years,381,7.2
19,All parents in family in labor force,181,3.4
20,,,
21,Own children 6 to 17 years,"1,367",25.9
22,All parents in family in labor force,942,17.9
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"3,341",100.0
26,"Car, truck, or van -- drove alone","2,527",75.6
27,"Car, truck, or van -- carpooled",407,12.2
28,Public transportation (excluding taxicab),44,1.3
29,Walked,83,2.5
30,Other means,19,0.6
31,Worked at home,261,7.8
32,,,
33,Mean travel time to work (minutes),29.3,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"3,477",100.0
37,"Management, professional, and related occupations","1,219",35.1
38,Service occupations,412,11.8
39,Sales and office occupations,795,22.9
40,"Farming, fishing, and forestry occupations",57,1.6
41,"Construction, extraction, maintenance, and repair occupations",596,17.1
42,"Production, transportation, and material moving occupations",398,11.4
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"3,477",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",151,4.3
47,Construction,426,12.3
48,Manufacturing,584,16.8
49,Wholesale trade,95,2.7
50,Retail trade,396,11.4
51,"Transportation and warehousing, and utilities",180,5.2
52,Information,61,1.8
53,"Finance and insurance, & real estate & rental & leasing",242,7.0
54,"Professional, scientific & mgmt, & admin & waste mgmt services",342,9.8
55,Educational services & health care & social assistance,515,14.8
56,"Arts, entertainment & recreation & accommodation & food services",178,5.1
57,"Other services, except public administration",179,5.1
58,Public administration,128,3.7
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"3,477",100.0
62,Private wage and salary workers,"2,651",76.2
63,Government workers,405,11.6
64,Self-employed in own not incorporated business workers,395,11.4
65,Unpaid family workers,26,0.7
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"2,190",100.0
69,"Less than $10,000",53,2.4
70,"$10,000 to $14,999",109,5.0
71,"$15,000 to $24,999",104,4.7
72,"$25,000 to $34,999",98,4.5
73,"$35,000 to $49,999",211,9.6
74,"$50,000 to $74,999",400,18.3
75,"$75,000 to $99,999",507,23.2
76,"$100,000 to $149,999",416,19.0
77,"$150,000 to $199,999",205,9.4
78,"$200,000 or more",87,4.0
79,Median household income (dollars),"86,188",
80,Mean household income (dollars),"86,878",
81,,,
82,With earnings,"1,940",88.6
83,Mean earnings (dollars),"82,620",
84,With Social Security,493,22.5
85,Mean Social Security income (dollars),"18,639",
86,With retirement income,353,16.1
87,Mean retirement income (dollars),"24,183",
88,,,
89,With Supplemental Security Income,25,1.1
90,Mean Supplemental Security Income (dollars),"9,140",
91,With cash public assistance income,26,1.2
92,Mean cash public assistance income (dollars),"3,708",
93,With Food Stamp/SNAP benefits in the past 12 months,162,7.4
94,,,
95,Families,"1,781",100.0
96,"Less than $10,000",30,1.7
97,"$10,000 to $14,999",8,0.4
98,"$15,000 to $24,999",73,4.1
99,"$25,000 to $34,999",66,3.7
100,"$35,000 to $49,999",171,9.6
101,"$50,000 to $74,999",374,21.0
102,"$75,000 to $99,999",399,22.4
103,"$100,000 to $149,999",389,21.8
104,"$150,000 to $199,999",184,10.3
105,"$200,000 or more",87,4.9
106,Median family income (dollars),"88,617",
107,Mean family income (dollars),"93,897",
108,,,
109,Per capita income (dollars),"28,866",
110,,,
111,Nonfamily households,409,23.0
112,Median nonfamily income (dollars),"39,107",
113,Mean nonfamily income (dollars),"47,553",
114,,,
115,Median earnings for workers (dollars),"36,097",
116,"Median earnings for male full-time, year-round workers (dollars)","57,188",
117,"Median earnings for female full-time, year-round workers (dollars)","39,333",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,2.5,
121,With related children under 18 years,1.7,
122,With related children under 5 years only,3.4,
123,Married couple families,1.3,
124,With related children under 18 years,1.6,
125,With related children under 5 years only,3.6,
126,"Families with female householder, no husband present",14.3,
127,With related children under 18 years,3.4,
128,With related children under 5 years only,0.0,
129,,,
130,All people,6.5,
131,Under 18 years,3.3,
132,Related children under 18 years,3.2,
133,Related children under 5 years,6.0,
134,Related children 5 to 17 years,2.6,
135,18 years and over,7.6,
136,18 to 64 years,8.4,
137,65 years and over,2.1,
138,People in families,2.5,
139,Unrelated individuals 15 years and over,32.1,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
