,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"4,138",100.0
3,Male,"2,244",54.2
4,Female,"1,894",45.8
5,,,
6,Under 5 years,503,12.2
7,5 to 9 years,247,6.0
8,10 to 14 years,310,7.5
9,15 to 19 years,198,4.8
10,20 to 24 years,252,6.1
11,25 to 34 years,782,18.9
12,35 to 44 years,528,12.8
13,45 to 54 years,382,9.2
14,55 to 59 years,141,3.4
15,60 to 64 years,170,4.1
16,65 to 74 years,269,6.5
17,75 to 84 years,227,5.5
18,85 years and over,129,3.1
19,,,
20,Median age (years),32.6,
21,,,
22,18 years and over,"2,982",72.1
23,21 years and over,"2,840",68.6
24,62 years and over,720,17.4
25,65 years and over,625,15.1
26,,,
27,18 years and over,"2,982",72.1
28,Male,"1,601",38.7
29,Female,"1,381",33.4
30,,,
31,65 years and over,625,15.1
32,Male,248,6.0
33,Female,377,9.1
34,,,
35,RACE,,
36,Total population,"4,138",100.0
37,One race,"3,949",95.4
38,Two or more races,189,4.6
39,,,
40,One race,"3,949",95.4
41,White,"3,295",79.6
42,Black or African American,6,0.1
43,American Indian and Alaska Native,159,3.8
44,Cherokee tribal grouping,0,0.0
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,77,1.9
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,66,1.6
52,Japanese,0,0.0
53,Korean,0,0.0
54,Vietnamese,0,0.0
55,Other Asian,11,0.3
56,Native Hawaiian and Other Pacific Islander,21,0.5
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,21,0.5
61,Some other race,391,9.4
62,Two or more races,189,4.6
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,21,0.5
65,White and Asian,30,0.7
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"4,138",100.0
70,White,"3,473",83.9
71,Black or African American,6,0.1
72,American Indian and Alaska Native,191,4.6
73,Asian,107,2.6
74,Native Hawaiian and Other Pacific Islander,21,0.5
75,Some other race,529,12.8
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"4,138",100.0
79,Hispanic or Latino (of any race),"1,350",32.6
80,Mexican,"1,302",31.5
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,48,1.2
84,Not Hispanic or Latino,"2,788",67.4
85,White alone,"2,566",62.0
86,Black or African American alone,0,0.0
87,American Indian and Alaska Native alone,47,1.1
88,Asian alone,77,1.9
89,Native Hawaiian and Other Pacific Islander alone,21,0.5
90,Some other race alone,0,0.0
91,Two or more races,77,1.9
92,Two races including Some other race,26,0.6
93,Two races excl Some other race & three or more races,51,1.2
94,,,
95,Total housing units,"1,507",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
