,label,value,percent
0,-- Table/Item --,Value,Percent
1,GENDER AND AGE,,
2,Total population,"13,362",100.0
3,Male,"6,511",48.7
4,Female,"6,851",51.3
5,,,
6,Under 5 years,771,5.8
7,5 to 9 years,729,5.5
8,10 to 14 years,823,6.2
9,15 to 19 years,"1,028",7.7
10,20 to 24 years,654,4.9
11,25 to 34 years,995,7.4
12,35 to 44 years,"1,535",11.5
13,45 to 54 years,"2,204",16.5
14,55 to 59 years,"1,127",8.4
15,60 to 64 years,900,6.7
16,65 to 74 years,"1,374",10.3
17,75 to 84 years,926,6.9
18,85 years and over,296,2.2
19,,,
20,Median age (years),45.8,
21,,,
22,18 years and over,"10,513",78.7
23,21 years and over,"9,843",73.7
24,62 years and over,"3,050",22.8
25,65 years and over,"2,596",19.4
26,,,
27,18 years and over,"10,513",78.7
28,Male,"5,121",38.3
29,Female,"5,392",40.4
30,,,
31,65 years and over,"2,596",19.4
32,Male,"1,168",8.7
33,Female,"1,428",10.7
34,,,
35,RACE,,
36,Total population,"13,362",100.0
37,One race,"12,943",96.9
38,Two or more races,419,3.1
39,,,
40,One race,"12,943",96.9
41,White,"12,692",95.0
42,Black or African American,21,0.2
43,American Indian and Alaska Native,126,0.9
44,Cherokee tribal grouping,67,0.5
45,Chippewa tribal grouping,0,0.0
46,Navajo tribal grouping,0,0.0
47,Sioux tribal grouping,0,0.0
48,Asian,18,0.1
49,Asian Indian,0,0.0
50,Chinese,0,0.0
51,Filipino,0,0.0
52,Japanese,18,0.1
53,Korean,0,0.0
54,Vietnamese,0,0.0
55,Other Asian,0,0.0
56,Native Hawaiian and Other Pacific Islander,0,0.0
57,Native Hawaiian,0,0.0
58,Guamanian or Chamorro,0,0.0
59,Samoan,0,0.0
60,Other Pacific Islander,0,0.0
61,Some other race,86,0.6
62,Two or more races,419,3.1
63,White and Black or African American,0,0.0
64,White and American Indian and Alaska Native,362,2.7
65,White and Asian,37,0.3
66,Black or African American and American Indian and Alaska Native,0,0.0
67,,,
68,Race alone or in combination with one or more other races,,
69,Total population,"13,362",100.0
70,White,"13,111",98.1
71,Black or African American,21,0.2
72,American Indian and Alaska Native,488,3.7
73,Asian,55,0.4
74,Native Hawaiian and Other Pacific Islander,20,0.1
75,Some other race,86,0.6
76,,,
77,HISPANIC OR LATINO AND RACE,,
78,Total population,"13,362",100.0
79,Hispanic or Latino (of any race),555,4.2
80,Mexican,346,2.6
81,Puerto Rican,0,0.0
82,Cuban,0,0.0
83,Other Hispanic or Latino,209,1.6
84,Not Hispanic or Latino,"12,807",95.8
85,White alone,"12,374",92.6
86,Black or African American alone,21,0.2
87,American Indian and Alaska Native alone,70,0.5
88,Asian alone,18,0.1
89,Native Hawaiian and Other Pacific Islander alone,0,0.0
90,Some other race alone,0,0.0
91,Two or more races,324,2.4
92,Two races including Some other race,0,0.0
93,Two races excl Some other race & three or more races,324,2.4
94,,,
95,Total housing units,"6,787",100.0
96,,,
97,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
