,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,797,100.0
3,In labor force,536,67.3
4,Civilian labor force,533,66.9
5,Employed,510,64.0
6,Unemployed,23,2.9
7,Armed Forces,3,0.4
8,Not in labor force,261,32.7
9,,,
10,Civilian labor force,533,66.9
11,Percent Unemployed,4.3,
12,,,
13,Females 16 years and over,418,52.4
14,In labor force,248,31.1
15,Civilian labor force,248,31.1
16,Employed,238,29.9
17,,,
18,Own children under 6 years,13,1.6
19,All parents in family in labor force,13,1.6
20,,,
21,Own children 6 to 17 years,89,11.2
22,All parents in family in labor force,88,11.0
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,488,100.0
26,"Car, truck, or van -- drove alone",309,63.3
27,"Car, truck, or van -- carpooled",63,12.9
28,Public transportation (excluding taxicab),14,2.9
29,Walked,69,14.1
30,Other means,3,0.6
31,Worked at home,30,6.1
32,,,
33,Mean travel time to work (minutes),18.1,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,510,100.0
37,"Management, professional, and related occupations",224,43.9
38,Service occupations,71,13.9
39,Sales and office occupations,83,16.3
40,"Farming, fishing, and forestry occupations",8,1.6
41,"Construction, extraction, maintenance, and repair occupations",54,10.6
42,"Production, transportation, and material moving occupations",70,13.7
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,510,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",107,21.0
47,Construction,12,2.4
48,Manufacturing,15,2.9
49,Wholesale trade,0,0.0
50,Retail trade,41,8.0
51,"Transportation and warehousing, and utilities",45,8.8
52,Information,19,3.7
53,"Finance and insurance, & real estate & rental & leasing",19,3.7
54,"Professional, scientific & mgmt, & admin & waste mgmt services",68,13.3
55,Educational services & health care & social assistance,78,15.3
56,"Arts, entertainment & recreation & accommodation & food services",38,7.5
57,"Other services, except public administration",18,3.5
58,Public administration,50,9.8
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,510,100.0
62,Private wage and salary workers,273,53.5
63,Government workers,104,20.4
64,Self-employed in own not incorporated business workers,133,26.1
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,492,100.0
69,"Less than $10,000",33,6.7
70,"$10,000 to $14,999",57,11.6
71,"$15,000 to $24,999",92,18.7
72,"$25,000 to $34,999",42,8.5
73,"$35,000 to $49,999",79,16.1
74,"$50,000 to $74,999",78,15.9
75,"$75,000 to $99,999",49,10.0
76,"$100,000 to $149,999",44,8.9
77,"$150,000 to $199,999",12,2.4
78,"$200,000 or more",6,1.2
79,Median household income (dollars),"39,861",
80,Mean household income (dollars),"51,087",
81,,,
82,With earnings,354,72.0
83,Mean earnings (dollars),"54,971",
84,With Social Security,206,41.9
85,Mean Social Security income (dollars),"14,604",
86,With retirement income,92,18.7
87,Mean retirement income (dollars),"15,639",
88,,,
89,With Supplemental Security Income,7,1.4
90,Mean Supplemental Security Income (dollars),"7,500",
91,With cash public assistance income,15,3.0
92,Mean cash public assistance income (dollars),513,
93,With Food Stamp/SNAP benefits in the past 12 months,28,5.7
94,,,
95,Families,289,100.0
96,"Less than $10,000",17,5.9
97,"$10,000 to $14,999",12,4.2
98,"$15,000 to $24,999",32,11.1
99,"$25,000 to $34,999",29,10.0
100,"$35,000 to $49,999",34,11.8
101,"$50,000 to $74,999",59,20.4
102,"$75,000 to $99,999",47,16.3
103,"$100,000 to $149,999",41,14.2
104,"$150,000 to $199,999",12,4.2
105,"$200,000 or more",6,2.1
106,Median family income (dollars),"56,719",
107,Mean family income (dollars),"67,183",
108,,,
109,Per capita income (dollars),"28,396",
110,,,
111,Nonfamily households,203,70.2
112,Median nonfamily income (dollars),"21,250",
113,Mean nonfamily income (dollars),"26,803",
114,,,
115,Median earnings for workers (dollars),"30,046",
116,"Median earnings for male full-time, year-round workers (dollars)","43,214",
117,"Median earnings for female full-time, year-round workers (dollars)","37,500",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,10.0,
121,With related children under 18 years,17.7,
122,With related children under 5 years only,0.0,
123,Married couple families,5.9,
124,With related children under 18 years,0.0,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",30.0,
127,With related children under 18 years,45.0,
128,With related children under 5 years only,0.0,
129,,,
130,All people,9.5,
131,Under 18 years,11.0,
132,Related children under 18 years,7.6,
133,Related children under 5 years,0.0,
134,Related children 5 to 17 years,8.7,
135,18 years and over,9.3,
136,18 to 64 years,8.9,
137,65 years and over,10.0,
138,People in families,8.9,
139,Unrelated individuals 15 years and over,11.5,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
