,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,965,100.0
3,Occupied housing units,905,93.8
4,Vacant housing units,60,6.2
5,,,
6,Homeowner vacancy rate,2.7,
7,Rental vacancy rate,0.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,965,100.0
11,"1-unit, detached",660,68.4
12,"1-unit, attached",0,0.0
13,2 units,0,0.0
14,3 or 4 units,5,0.5
15,5 to 9 units,0,0.0
16,10 to 19 units,0,0.0
17,20 or more units,0,0.0
18,Mobile home,293,30.4
19,"Boat, RV, van, etc.",7,0.7
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,965,100.0
23,Built 2005 or later,21,2.2
24,Built 2000 to 2004,70,7.3
25,Built 1990 to 1999,153,15.9
26,Built 1980 to 1989,124,12.8
27,Built 1970 to 1979,273,28.3
28,Built 1960 to 1969,98,10.2
29,Built 1950 to 1959,73,7.6
30,Built 1940 to 1949,44,4.6
31,Built 1939 or earlier,109,11.3
32,,,
33,ROOMS,,
34,Total housing units,965,100.0
35,1 room,19,2.0
36,2 rooms,0,0.0
37,3 rooms,66,6.8
38,4 rooms,80,8.3
39,5 rooms,306,31.7
40,6 rooms,172,17.8
41,7 rooms,156,16.2
42,8 rooms,63,6.5
43,9 rooms or more,103,10.7
44,Median rooms,5.6,
45,,,
46,BEDROOMS,,
47,Total housing units,965,100.0
48,No bedroom,19,2.0
49,1 bedroom,66,6.8
50,2 bedrooms,145,15.0
51,3 bedrooms,499,51.7
52,4 bedrooms,208,21.6
53,5 or more bedrooms,28,2.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,905,100.0
57,Owner-occupied,671,74.1
58,Renter-occupied,234,25.9
59,,,
60,Average household size of owner-occupied unit,2.98,
61,Average household size of renter-occupied unit,2.06,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,905,100.0
65,Moved in 2005 or later,183,20.2
66,Moved in 2000 to 2004,216,23.9
67,Moved in 1990 to 1999,259,28.6
68,Moved in 1980 to 1989,133,14.7
69,Moved in 1970 to 1979,87,9.6
70,Moved in 1969 or earlier,27,3.0
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,905,100.0
74,No vehicles available,0,0.0
75,1 vehicle available,138,15.2
76,2 vehicles available,300,33.1
77,3 or more vehicles available,467,51.6
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,905,100.0
81,Utility gas,36,4.0
82,"Bottled, tank, or LP gas",20,2.2
83,Electricity,458,50.6
84,"Fuel oil, kerosene, etc.",14,1.5
85,Coal or coke,0,0.0
86,Wood,371,41.0
87,Solar energy,0,0.0
88,Other fuel,6,0.7
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,905,100.0
93,Lacking complete plumbing facilities,20,2.2
94,Lacking complete kitchen facilities,7,0.8
95,No telephone service available,20,2.2
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,905,100.0
99,1.00 or less,876,96.8
100,1.01 to 1.50,20,2.2
101,1.51 or more,9,1.0
102,,,
103,VALUE,,
104,Owner-occupied units,671,100.0
105,"Less than $50,000",20,3.0
106,"$50,000 to $99,999",10,1.5
107,"$100,000 to $149,999",88,13.1
108,"$150,000 to $199,999",56,8.3
109,"$200,000 to $299,999",170,25.3
110,"$300,000 to $499,999",235,35.0
111,"$500,000 to $999,999",63,9.4
112,"$1,000,000 or more",29,4.3
113,Median (dollars),"295,700",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,671,100.0
117,Housing units with a mortgage,396,59.0
118,Housing units without a mortgage,275,41.0
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,396,100.0
122,Less than $300,0,0.0
123,$300 to $499,0,0.0
124,$500 to $699,0,0.0
125,$700 to $999,47,11.9
126,"$1,000 to $1,499",131,33.1
127,"$1,500 to $1,999",99,25.0
128,"$2,000 or more",119,30.1
129,Median (dollars),"1,579",
130,,,
131,Housing units without a mortgage,275,100.0
132,Less than $100,0,0.0
133,$100 to $199,25,9.1
134,$200 to $299,103,37.5
135,$300 to $399,45,16.4
136,$400 or more,102,37.1
137,Median (dollars),337,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),396,100.0
141,Less than 20.0 percent,94,23.7
142,20.0 to 24.9 percent,74,18.7
143,25.0 to 29.9 percent,60,15.2
144,30.0 to 34.9 percent,30,7.6
145,35.0 percent or more,138,34.8
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),268,100.0
150,Less than 10.0 percent,144,53.7
151,10.0 to 14.9 percent,42,15.7
152,15.0 to 19.9 percent,25,9.3
153,20.0 to 24.9 percent,12,4.5
154,25.0 to 29.9 percent,7,2.6
155,30.0 to 34.9 percent,6,2.2
156,35.0 percent or more,32,11.9
157,,,
158,Not computed,7,2.6
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,215,100.0
162,Less than $200,0,0.0
163,$200 to $299,6,2.8
164,$300 to $499,18,8.4
