,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,898,100.0
2,Family households (families),610,67.9
3,With own children under 18 years,147,16.4
4,Married-couple family,537,59.8
5,With own children under 18 years,100,11.1
6,"Male householder, no wife present, family",24,2.7
7,With own children under 18 years,11,1.2
8,"Female householder, no husband present, family",49,5.5
9,With own children under 18 years,36,4.0
10,Nonfamily households,288,32.1
11,Householder living alone,195,21.7
12,65 years and over,82,9.1
13,,,
14,Households with one or more people under 18 years,167,18.6
15,Households with one or more people 65 years and over,307,34.2
16,,,
17,Average household size,2.15,
18,Average family size,2.44,
19,,,
20,RELATIONSHIP,,
21,Population in households,"1,928",100.0
22,Householder,898,46.6
23,Spouse,527,27.3
24,Child,297,15.4
25,Other relatives,56,2.9
26,Nonrelatives,150,7.8
27,Unmarried partner,131,6.8
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,871,100.0
31,Never married,148,17.0
32,"Now married, except separated",549,63.0
33,Separated,3,0.3
34,Widowed,22,2.5
35,Divorced,149,17.1
36,,,
37,Females 15 years and over,834,100.0
38,Never married,85,10.2
39,"Now married, except separated",522,62.6
40,Separated,0,0.0
41,Widowed,126,15.1
42,Divorced,101,12.1
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,28,100.0
46,"Unmarried women (widowed, divorced, and never married)",28,100.0
47,"Per 1,000 unmarried women",211,
48,"Per 1,000 women 15 to 50 years old",86,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",326,
51,"Per 1,000 women 35 to 50 years old",0,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,30,100.0
55,Responsible for grandchildren,30,100.0
56,Years responsible for grandchildren,,
57,Less than 1 year,0,0.0
58,1 or 2 years,18,60.0
59,3 or 4 years,12,40.0
60,5 or more years,0,0.0
61,,,
62,Number of grandparents resp for own grandchildren under 18 yrs,30,100.0
63,Who are female,16,53.3
64,Who are married,30,100.0
65,,,
66,SCHOOL ENROLLMENT,,
67,Population 3 years and over enrolled in school,211,100.0
68,"Nursery school, preschool",7,3.3
69,Kindergarten,31,14.7
70,Elementary school (grades 1-8),109,51.7
71,High school (grades 9-12),56,26.5
72,College or graduate school,8,3.8
73,,,
74,EDUCATIONAL ATTAINMENT,,
75,Population 25 years and over,"1,598",100.0
76,Less than 9th grade,106,6.6
77,"9th to 12th grade, no diploma",220,13.8
78,High school graduate (includes equivalency),498,31.2
79,"Some college, no degree",378,23.7
80,Associate's degree,146,9.1
81,Bachelor's degree,188,11.8
82,Graduate or professional degree,62,3.9
83,,,
84,Percent high school graduate or higher,79.6,
85,Percent bachelor's degree or higher,15.6,
86,,,
87,VETERAN STATUS,,
88,Civilian population 18 years and over,"1,665",100.0
89,Civilian veterans,308,18.5
90,,,
91,RESIDENCE 1 YEAR AGO,,
92,Population 1 year and over,"1,902",100.0
93,Same house,"1,718",90.3
94,Different house in the U.S.,179,9.4
95,Same county,114,6.0
96,Different county,65,3.4
97,Same state,50,2.6
98,Different state,15,0.8
99,Abroad,5,0.3
100,,,
101,PLACE OF BIRTH,,
102,Total population,"1,928",100.0
103,Native,"1,883",97.7
104,Born in United States,"1,883",97.7
105,State of residence,"1,089",56.5
106,Different state,794,41.2
107,"Born in P.R, U.S. Island areas, or abroad to American parent(s)",0,0.0
108,Foreign born,45,2.3
109,,,
110,U.S. CITIZENSHIP STATUS,,
111,Foreign-born population,45,100.0
112,Naturalized U.S. citizen,40,88.9
113,Not a U.S. citizen,5,11.1
114,,,
115,YEAR OF ENTRY,,
116,Population born outside the United States,45,100.0
117,,,
118,Native,0,0.0
119,Entered 2000 or later,0,0.0
120,Entered before 2000,0,0.0
121,,,
122,Foreign born,45,100.0
123,Entered 2000 or later,5,11.1
124,Entered before 2000,40,88.9
125,,,
126,WORLD REGION OF BIRTH OF FOREIGN BORN,,
127,"Foreign-born population, excluding population born at sea",45,100.0
128,Europe,17,37.8
129,Asia,12,26.7
130,Africa,0,0.0
131,Oceania,0,0.0
132,Latin America,16,35.6
133,Northern America,0,0.0
134,,,
135,LANGUAGE SPOKEN AT HOME,,
136,Population 5 years and over,"1,871",100.0
137,English only,"1,825",97.5
138,Language other than English,46,2.5
139,"Speak English less than ""very well""",10,0.5
140,Spanish,34,1.8
141,"Speak English less than ""very well""",5,0.3
142,Other Indo-European languages,12,0.6
143,"Speak English less than ""very well""",5,0.3
144,Asian and Pacific Islander languages,0,0.0
145,"Speak English less than ""very well""",0,0.0
146,Other languages,0,0.0
147,"Speak English less than ""very well""",0,0.0
148,,,
149,ANCESTRY,,
150,Total population,"1,928",100.0
151,American,80,4.1
152,Arab,0,0.0
153,Czech,0,0.0
154,Danish,25,1.3
155,Dutch,55,2.9
156,English,354,18.4
157,French (except Basque),60,3.1
158,French Canadian,5,0.3
159,German,469,24.3
160,Greek,0,0.0
161,Hungarian,25,1.3
162,Irish,229,11.9
163,Italian,61,3.2
164,Lithuanian,0,0.0
165,Norwegian,75,3.9
166,Polish,16,0.8
167,Portuguese,0,0.0
168,Russian,40,2.1
169,Scotch-Irish,57,3.0
170,Scottish,45,2.3
171,Slovak,0,0.0
172,Subsaharan African,0,0.0
173,Swedish,114,5.9
174,Swiss,21,1.1
175,Ukrainian,0,0.0
176,Welsh,65,3.4
177,West Indian (excluding Hispanic origin groups),3,0.2
178,,,
179,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
