,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"3,812",100.0
3,In labor force,"2,353",61.7
4,Civilian labor force,"2,353",61.7
5,Employed,"2,152",56.5
6,Unemployed,201,5.3
7,Armed Forces,0,0.0
8,Not in labor force,"1,459",38.3
9,,,
10,Civilian labor force,"2,353",61.7
11,Percent Unemployed,8.5,
12,,,
13,Females 16 years and over,"1,885",49.4
14,In labor force,983,25.8
15,Civilian labor force,983,25.8
16,Employed,903,23.7
17,,,
18,Own children under 6 years,324,8.5
19,All parents in family in labor force,161,4.2
20,,,
21,Own children 6 to 17 years,"1,037",27.2
22,All parents in family in labor force,660,17.3
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"2,096",100.0
26,"Car, truck, or van -- drove alone","1,489",71.0
27,"Car, truck, or van -- carpooled",399,19.0
28,Public transportation (excluding taxicab),9,0.4
29,Walked,55,2.6
30,Other means,21,1.0
31,Worked at home,123,5.9
32,,,
33,Mean travel time to work (minutes),22.5,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"2,152",100.0
37,"Management, professional, and related occupations",556,25.8
38,Service occupations,197,9.2
39,Sales and office occupations,505,23.5
40,"Farming, fishing, and forestry occupations",247,11.5
41,"Construction, extraction, maintenance, and repair occupations",216,10.0
42,"Production, transportation, and material moving occupations",431,20.0
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"2,152",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",334,15.5
47,Construction,214,9.9
48,Manufacturing,378,17.6
49,Wholesale trade,89,4.1
50,Retail trade,281,13.1
51,"Transportation and warehousing, and utilities",71,3.3
52,Information,5,0.2
53,"Finance and insurance, & real estate & rental & leasing",104,4.8
54,"Professional, scientific & mgmt, & admin & waste mgmt services",79,3.7
55,Educational services & health care & social assistance,304,14.1
56,"Arts, entertainment & recreation & accommodation & food services",72,3.3
57,"Other services, except public administration",47,2.2
58,Public administration,174,8.1
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"2,152",100.0
62,Private wage and salary workers,"1,608",74.7
63,Government workers,347,16.1
64,Self-employed in own not incorporated business workers,185,8.6
65,Unpaid family workers,12,0.6
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"1,703",100.0
69,"Less than $10,000",122,7.2
70,"$10,000 to $14,999",93,5.5
71,"$15,000 to $24,999",150,8.8
72,"$25,000 to $34,999",235,13.8
73,"$35,000 to $49,999",383,22.5
74,"$50,000 to $74,999",359,21.1
75,"$75,000 to $99,999",139,8.2
76,"$100,000 to $149,999",101,5.9
77,"$150,000 to $199,999",79,4.6
78,"$200,000 or more",42,2.5
79,Median household income (dollars),"44,428",
80,Mean household income (dollars),"60,189",
81,,,
82,With earnings,"1,351",79.3
83,Mean earnings (dollars),"61,201",
84,With Social Security,558,32.8
85,Mean Social Security income (dollars),"11,106",
86,With retirement income,335,19.7
87,Mean retirement income (dollars),"18,661",
88,,,
89,With Supplemental Security Income,42,2.5
90,Mean Supplemental Security Income (dollars),"7,450",
91,With cash public assistance income,15,0.9
92,Mean cash public assistance income (dollars),"2,620",
93,With Food Stamp/SNAP benefits in the past 12 months,214,12.6
94,,,
95,Families,"1,254",100.0
96,"Less than $10,000",39,3.1
97,"$10,000 to $14,999",46,3.7
98,"$15,000 to $24,999",99,7.9
99,"$25,000 to $34,999",145,11.6
100,"$35,000 to $49,999",280,22.3
101,"$50,000 to $74,999",310,24.7
102,"$75,000 to $99,999",140,11.2
103,"$100,000 to $149,999",80,6.4
104,"$150,000 to $199,999",73,5.8
105,"$200,000 or more",42,3.3
106,Median family income (dollars),"52,143",
107,Mean family income (dollars),"69,305",
108,,,
109,Per capita income (dollars),"20,745",
110,,,
111,Nonfamily households,449,35.8
112,Median nonfamily income (dollars),"28,011",
113,Mean nonfamily income (dollars),"33,522",
114,,,
115,Median earnings for workers (dollars),"21,509",
116,"Median earnings for male full-time, year-round workers (dollars)","32,542",
117,"Median earnings for female full-time, year-round workers (dollars)","28,086",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,12.4,
121,With related children under 18 years,18.7,
122,With related children under 5 years only,20.5,
123,Married couple families,12.1,
124,With related children under 18 years,18.8,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",9.8,
127,With related children under 18 years,33.3,
128,With related children under 5 years only,100.0,
129,,,
130,All people,15.8,
131,Under 18 years,18.7,
132,Related children under 18 years,18.5,
133,Related children under 5 years,28.0,
134,Related children 5 to 17 years,16.4,
135,18 years and over,14.7,
136,18 to 64 years,14.1,
137,65 years and over,18.6,
138,People in families,13.7,
139,Unrelated individuals 15 years and over,31.8,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
