,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"3,875",100.0
3,Occupied housing units,"3,282",84.7
4,Vacant housing units,593,15.3
5,,,
6,Homeowner vacancy rate,2.7,
7,Rental vacancy rate,13.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"3,875",100.0
11,"1-unit, detached","2,436",62.9
12,"1-unit, attached",93,2.4
13,2 units,64,1.7
14,3 or 4 units,18,0.5
15,5 to 9 units,79,2.0
16,10 to 19 units,27,0.7
17,20 or more units,252,6.5
18,Mobile home,881,22.7
19,"Boat, RV, van, etc.",25,0.6
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"3,875",100.0
23,Built 2005 or later,111,2.9
24,Built 2000 to 2004,236,6.1
25,Built 1990 to 1999,"1,008",26.0
26,Built 1980 to 1989,498,12.9
27,Built 1970 to 1979,"1,155",29.8
28,Built 1960 to 1969,225,5.8
29,Built 1950 to 1959,159,4.1
30,Built 1940 to 1949,306,7.9
31,Built 1939 or earlier,177,4.6
32,,,
33,ROOMS,,
34,Total housing units,"3,875",100.0
35,1 room,76,2.0
36,2 rooms,185,4.8
37,3 rooms,265,6.8
38,4 rooms,843,21.8
39,5 rooms,"1,072",27.7
40,6 rooms,779,20.1
41,7 rooms,374,9.7
42,8 rooms,125,3.2
43,9 rooms or more,156,4.0
44,Median rooms,5.0,
45,,,
46,BEDROOMS,,
47,Total housing units,"3,875",100.0
48,No bedroom,76,2.0
49,1 bedroom,503,13.0
50,2 bedrooms,"1,100",28.4
51,3 bedrooms,"1,788",46.1
52,4 bedrooms,334,8.6
53,5 or more bedrooms,74,1.9
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"3,282",100.0
57,Owner-occupied,"1,994",60.8
58,Renter-occupied,"1,288",39.2
59,,,
60,Average household size of owner-occupied unit,2.17,
61,Average household size of renter-occupied unit,1.70,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"3,282",100.0
65,Moved in 2005 or later,932,28.4
66,Moved in 2000 to 2004,938,28.6
67,Moved in 1990 to 1999,847,25.8
68,Moved in 1980 to 1989,202,6.2
69,Moved in 1970 to 1979,224,6.8
70,Moved in 1969 or earlier,139,4.2
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"3,282",100.0
74,No vehicles available,348,10.6
75,1 vehicle available,"1,196",36.4
76,2 vehicles available,"1,404",42.8
77,3 or more vehicles available,334,10.2
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"3,282",100.0
81,Utility gas,52,1.6
82,"Bottled, tank, or LP gas",132,4.0
83,Electricity,"2,281",69.5
84,"Fuel oil, kerosene, etc.",81,2.5
85,Coal or coke,0,0.0
86,Wood,664,20.2
87,Solar energy,0,0.0
88,Other fuel,72,2.2
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"3,282",100.0
93,Lacking complete plumbing facilities,0,0.0
94,Lacking complete kitchen facilities,65,2.0
95,No telephone service available,184,5.6
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"3,282",100.0
99,1.00 or less,"3,252",99.1
100,1.01 to 1.50,16,0.5
101,1.51 or more,14,0.4
102,,,
103,VALUE,,
104,Owner-occupied units,"1,994",100.0
105,"Less than $50,000",132,6.6
106,"$50,000 to $99,999",197,9.9
107,"$100,000 to $149,999",92,4.6
108,"$150,000 to $199,999",245,12.3
109,"$200,000 to $299,999",610,30.6
110,"$300,000 to $499,999",414,20.8
111,"$500,000 to $999,999",226,11.3
112,"$1,000,000 or more",78,3.9
113,Median (dollars),"246,800",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,994",100.0
117,Housing units with a mortgage,929,46.6
118,Housing units without a mortgage,"1,065",53.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,929,100.0
122,Less than $300,0,0.0
123,$300 to $499,14,1.5
124,$500 to $699,88,9.5
125,$700 to $999,239,25.7
126,"$1,000 to $1,499",330,35.5
127,"$1,500 to $1,999",48,5.2
128,"$2,000 or more",210,22.6
129,Median (dollars),"1,151",
130,,,
131,Housing units without a mortgage,"1,065",100.0
132,Less than $100,0,0.0
133,$100 to $199,172,16.2
134,$200 to $299,245,23.0
135,$300 to $399,306,28.7
136,$400 or more,342,32.1
137,Median (dollars),328,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),915,100.0
141,Less than 20.0 percent,281,30.7
142,20.0 to 24.9 percent,119,13.0
143,25.0 to 29.9 percent,197,21.5
144,30.0 to 34.9 percent,52,5.7
145,35.0 percent or more,266,29.1
146,,,
147,Not computed,14,1.5
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),939,100.0
150,Less than 10.0 percent,370,39.4
151,10.0 to 14.9 percent,284,30.2
152,15.0 to 19.9 percent,120,12.8
153,20.0 to 24.9 percent,79,8.4
154,25.0 to 29.9 percent,37,3.9
155,30.0 to 34.9 percent,23,2.4
156,35.0 percent or more,26,2.8
157,,,
158,Not computed,126,13.4
