,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"26,643",100.0
3,Occupied housing units,"24,792",93.1
4,Vacant housing units,"1,851",6.9
5,,,
6,Homeowner vacancy rate,1.8,
7,Rental vacancy rate,7.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"26,643",100.0
11,"1-unit, detached","13,572",50.9
12,"1-unit, attached","1,269",4.8
13,2 units,"1,051",3.9
14,3 or 4 units,"2,067",7.8
15,5 to 9 units,"1,991",7.5
16,10 to 19 units,"2,014",7.6
17,20 or more units,"3,095",11.6
18,Mobile home,"1,520",5.7
19,"Boat, RV, van, etc.",64,0.2
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"26,643",100.0
23,Built 2005 or later,838,3.1
24,Built 2000 to 2004,"3,491",13.1
25,Built 1990 to 1999,"5,934",22.3
26,Built 1980 to 1989,"3,935",14.8
27,Built 1970 to 1979,"6,050",22.7
28,Built 1960 to 1969,"2,867",10.8
29,Built 1950 to 1959,"1,824",6.8
30,Built 1940 to 1949,811,3.0
31,Built 1939 or earlier,893,3.4
32,,,
33,ROOMS,,
34,Total housing units,"26,643",100.0
35,1 room,314,1.2
36,2 rooms,762,2.9
37,3 rooms,"2,516",9.4
38,4 rooms,"6,712",25.2
39,5 rooms,"6,035",22.7
40,6 rooms,"4,727",17.7
41,7 rooms,"2,403",9.0
42,8 rooms,"1,872",7.0
43,9 rooms or more,"1,302",4.9
44,Median rooms,5.0,
45,,,
46,BEDROOMS,,
47,Total housing units,"26,643",100.0
48,No bedroom,365,1.4
49,1 bedroom,"2,500",9.4
50,2 bedrooms,"9,818",36.9
51,3 bedrooms,"10,591",39.8
52,4 bedrooms,"2,710",10.2
53,5 or more bedrooms,659,2.5
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"24,792",100.0
57,Owner-occupied,"13,689",55.2
58,Renter-occupied,"11,103",44.8
59,,,
60,Average household size of owner-occupied unit,2.65,
61,Average household size of renter-occupied unit,2.75,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"24,792",100.0
65,Moved in 2005 or later,"8,638",34.8
66,Moved in 2000 to 2004,"8,110",32.7
67,Moved in 1990 to 1999,"4,718",19.0
68,Moved in 1980 to 1989,"1,751",7.1
69,Moved in 1970 to 1979,"1,010",4.1
70,Moved in 1969 or earlier,565,2.3
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"24,792",100.0
74,No vehicles available,"2,338",9.4
75,1 vehicle available,"8,874",35.8
76,2 vehicles available,"9,507",38.3
77,3 or more vehicles available,"4,073",16.4
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"24,792",100.0
81,Utility gas,"11,582",46.7
82,"Bottled, tank, or LP gas",210,0.8
83,Electricity,"12,120",48.9
84,"Fuel oil, kerosene, etc.",287,1.2
85,Coal or coke,0,0.0
86,Wood,467,1.9
87,Solar energy,13,0.1
88,Other fuel,64,0.3
89,No fuel used,49,0.2
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"24,792",100.0
93,Lacking complete plumbing facilities,102,0.4
94,Lacking complete kitchen facilities,263,1.1
95,No telephone service available,725,2.9
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"24,792",100.0
99,1.00 or less,"23,128",93.3
100,1.01 to 1.50,"1,304",5.3
101,1.51 or more,360,1.5
102,,,
103,VALUE,,
104,Owner-occupied units,"13,689",100.0
105,"Less than $50,000","1,140",8.3
106,"$50,000 to $99,999",286,2.1
107,"$100,000 to $149,999",889,6.5
108,"$150,000 to $199,999","2,302",16.8
109,"$200,000 to $299,999","6,110",44.6
110,"$300,000 to $499,999","2,484",18.1
111,"$500,000 to $999,999",425,3.1
112,"$1,000,000 or more",53,0.4
113,Median (dollars),"229,500",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"13,689",100.0
117,Housing units with a mortgage,"9,933",72.6
118,Housing units without a mortgage,"3,756",27.4
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"9,933",100.0
122,Less than $300,30,0.3
123,$300 to $499,71,0.7
124,$500 to $699,167,1.7
125,$700 to $999,934,9.4
126,"$1,000 to $1,499","3,023",30.4
127,"$1,500 to $1,999","3,317",33.4
128,"$2,000 or more","2,391",24.1
129,Median (dollars),"1,601",
130,,,
131,Housing units without a mortgage,"3,756",100.0
132,Less than $100,56,1.5
133,$100 to $199,118,3.1
134,$200 to $299,271,7.2
135,$300 to $399,487,13.0
136,$400 or more,"2,824",75.2
137,Median (dollars),497,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"9,902",100.0
141,Less than 20.0 percent,"2,427",24.5
142,20.0 to 24.9 percent,"1,381",13.9
143,25.0 to 29.9 percent,"1,833",18.5
144,30.0 to 34.9 percent,"1,105",11.2
145,35.0 percent or more,"3,156",31.9
146,,,
147,Not computed,31,0.3
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"3,744",100.0
150,Less than 10.0 percent,"1,224",32.7
