,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"1,951",100.0
3,Occupied housing units,"1,760",90.2
4,Vacant housing units,191,9.8
5,,,
6,Homeowner vacancy rate,0.0,
7,Rental vacancy rate,15.3,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"1,951",100.0
11,"1-unit, detached","1,269",65.0
12,"1-unit, attached",42,2.2
13,2 units,6,0.3
14,3 or 4 units,54,2.8
15,5 to 9 units,39,2.0
16,10 to 19 units,20,1.0
17,20 or more units,18,0.9
18,Mobile home,503,25.8
19,"Boat, RV, van, etc.",0,0.0
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"1,951",100.0
23,Built 2005 or later,36,1.8
24,Built 2000 to 2004,136,7.0
25,Built 1990 to 1999,230,11.8
26,Built 1980 to 1989,239,12.3
27,Built 1970 to 1979,334,17.1
28,Built 1960 to 1969,166,8.5
29,Built 1950 to 1959,204,10.5
30,Built 1940 to 1949,229,11.7
31,Built 1939 or earlier,377,19.3
32,,,
33,ROOMS,,
34,Total housing units,"1,951",100.0
35,1 room,39,2.0
36,2 rooms,15,0.8
37,3 rooms,68,3.5
38,4 rooms,365,18.7
39,5 rooms,495,25.4
40,6 rooms,351,18.0
41,7 rooms,237,12.1
42,8 rooms,143,7.3
43,9 rooms or more,238,12.2
44,Median rooms,5.5,
45,,,
46,BEDROOMS,,
47,Total housing units,"1,951",100.0
48,No bedroom,39,2.0
49,1 bedroom,80,4.1
50,2 bedrooms,512,26.2
51,3 bedrooms,858,44.0
52,4 bedrooms,316,16.2
53,5 or more bedrooms,146,7.5
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"1,760",100.0
57,Owner-occupied,"1,197",68.0
58,Renter-occupied,563,32.0
59,,,
60,Average household size of owner-occupied unit,2.79,
61,Average household size of renter-occupied unit,2.74,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"1,760",100.0
65,Moved in 2005 or later,466,26.5
66,Moved in 2000 to 2004,503,28.6
67,Moved in 1990 to 1999,420,23.9
68,Moved in 1980 to 1989,169,9.6
69,Moved in 1970 to 1979,129,7.3
70,Moved in 1969 or earlier,73,4.1
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"1,760",100.0
74,No vehicles available,66,3.8
75,1 vehicle available,489,27.8
76,2 vehicles available,462,26.3
77,3 or more vehicles available,743,42.2
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"1,760",100.0
81,Utility gas,334,19.0
82,"Bottled, tank, or LP gas",112,6.4
83,Electricity,794,45.1
84,"Fuel oil, kerosene, etc.",220,12.5
85,Coal or coke,0,0.0
86,Wood,250,14.2
87,Solar energy,0,0.0
88,Other fuel,50,2.8
89,No fuel used,0,0.0
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"1,760",100.0
93,Lacking complete plumbing facilities,17,1.0
94,Lacking complete kitchen facilities,16,0.9
95,No telephone service available,51,2.9
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"1,760",100.0
99,1.00 or less,"1,728",98.2
100,1.01 to 1.50,17,1.0
101,1.51 or more,15,0.9
102,,,
103,VALUE,,
104,Owner-occupied units,"1,197",100.0
105,"Less than $50,000",104,8.7
106,"$50,000 to $99,999",345,28.8
107,"$100,000 to $149,999",246,20.6
108,"$150,000 to $199,999",180,15.0
109,"$200,000 to $299,999",182,15.2
110,"$300,000 to $499,999",124,10.4
111,"$500,000 to $999,999",16,1.3
112,"$1,000,000 or more",0,0.0
113,Median (dollars),"122,100",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"1,197",100.0
117,Housing units with a mortgage,770,64.3
118,Housing units without a mortgage,427,35.7
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,770,100.0
122,Less than $300,9,1.2
123,$300 to $499,36,4.7
124,$500 to $699,107,13.9
125,$700 to $999,244,31.7
126,"$1,000 to $1,499",222,28.8
127,"$1,500 to $1,999",83,10.8
128,"$2,000 or more",69,9.0
129,Median (dollars),984,
130,,,
131,Housing units without a mortgage,427,100.0
132,Less than $100,11,2.6
133,$100 to $199,93,21.8
134,$200 to $299,147,34.4
135,$300 to $399,86,20.1
136,$400 or more,90,21.1
137,Median (dollars),268,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),770,100.0
141,Less than 20.0 percent,252,32.7
142,20.0 to 24.9 percent,256,33.2
143,25.0 to 29.9 percent,62,8.1
144,30.0 to 34.9 percent,29,3.8
145,35.0 percent or more,171,22.2
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),424,100.0
150,Less than 10.0 percent,184,43.4
151,10.0 to 14.9 percent,140,33.0
152,15.0 to 19.9 percent,51,12.0
153,20.0 to 24.9 percent,7,1.7
154,25.0 to 29.9 percent,4,0.9
155,30.0 to 34.9 percent,7,1.7
156,35.0 percent or more,31,7.3
157,,,
158,Not computed,3,0.7
159,,,
160,GROSS RENT,,
161,Occupied units paying rent,422,100.0
