,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,564,100.0
3,In labor force,352,62.4
4,Civilian labor force,352,62.4
5,Employed,332,58.9
6,Unemployed,20,3.5
7,Armed Forces,0,0.0
8,Not in labor force,212,37.6
9,,,
10,Civilian labor force,352,62.4
11,Percent Unemployed,5.7,
12,,,
13,Females 16 years and over,254,45.0
14,In labor force,123,21.8
15,Civilian labor force,123,21.8
16,Employed,110,19.5
17,,,
18,Own children under 6 years,55,9.8
19,All parents in family in labor force,13,2.3
20,,,
21,Own children 6 to 17 years,106,18.8
22,All parents in family in labor force,70,12.4
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,332,100.0
26,"Car, truck, or van -- drove alone",251,75.6
27,"Car, truck, or van -- carpooled",36,10.8
28,Public transportation (excluding taxicab),0,0.0
29,Walked,10,3.0
30,Other means,2,0.6
31,Worked at home,33,9.9
32,,,
33,Mean travel time to work (minutes),14.2,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,332,100.0
37,"Management, professional, and related occupations",67,20.2
38,Service occupations,36,10.8
39,Sales and office occupations,47,14.2
40,"Farming, fishing, and forestry occupations",62,18.7
41,"Construction, extraction, maintenance, and repair occupations",32,9.6
42,"Production, transportation, and material moving occupations",88,26.5
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,332,100.0
46,"Agriculture, forestry, fishing and hunting, and mining",72,21.7
47,Construction,8,2.4
48,Manufacturing,25,7.5
49,Wholesale trade,14,4.2
50,Retail trade,25,7.5
51,"Transportation and warehousing, and utilities",63,19.0
52,Information,0,0.0
53,"Finance and insurance, & real estate & rental & leasing",0,0.0
54,"Professional, scientific & mgmt, & admin & waste mgmt services",50,15.1
55,Educational services & health care & social assistance,30,9.0
56,"Arts, entertainment & recreation & accommodation & food services",28,8.4
57,"Other services, except public administration",0,0.0
58,Public administration,17,5.1
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,332,100.0
62,Private wage and salary workers,259,78.0
63,Government workers,39,11.7
64,Self-employed in own not incorporated business workers,34,10.2
65,Unpaid family workers,0,0.0
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,318,100.0
69,"Less than $10,000",11,3.5
70,"$10,000 to $14,999",3,0.9
71,"$15,000 to $24,999",28,8.8
72,"$25,000 to $34,999",86,27.0
73,"$35,000 to $49,999",31,9.7
74,"$50,000 to $74,999",111,34.9
75,"$75,000 to $99,999",39,12.3
76,"$100,000 to $149,999",7,2.2
77,"$150,000 to $199,999",2,0.6
78,"$200,000 or more",0,0.0
79,Median household income (dollars),"48,750",
80,Mean household income (dollars),"49,314",
81,,,
82,With earnings,265,83.3
83,Mean earnings (dollars),"46,397",
84,With Social Security,85,26.7
85,Mean Social Security income (dollars),"14,576",
86,With retirement income,43,13.5
87,Mean retirement income (dollars),"24,479",
88,,,
89,With Supplemental Security Income,11,3.5
90,Mean Supplemental Security Income (dollars),"6,991",
91,With cash public assistance income,6,1.9
92,Mean cash public assistance income (dollars),633,
93,With Food Stamp/SNAP benefits in the past 12 months,42,13.2
94,,,
95,Families,196,100.0
96,"Less than $10,000",21,10.7
97,"$10,000 to $14,999",0,0.0
98,"$15,000 to $24,999",13,6.6
99,"$25,000 to $34,999",48,24.5
100,"$35,000 to $49,999",27,13.8
101,"$50,000 to $74,999",45,23.0
102,"$75,000 to $99,999",33,16.8
103,"$100,000 to $149,999",7,3.6
104,"$150,000 to $199,999",2,1.0
105,"$200,000 or more",0,0.0
106,Median family income (dollars),"45,000",
107,Mean family income (dollars),"48,626",
108,,,
109,Per capita income (dollars),"21,605",
110,,,
111,Nonfamily households,122,62.2
112,Median nonfamily income (dollars),"53,000",
113,Mean nonfamily income (dollars),"45,681",
114,,,
115,Median earnings for workers (dollars),"30,536",
116,"Median earnings for male full-time, year-round workers (dollars)","33,250",
117,"Median earnings for female full-time, year-round workers (dollars)","35,781",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,10.7,
121,With related children under 18 years,23.6,
122,With related children under 5 years only,0.0,
123,Married couple families,3.4,
124,With related children under 18 years,9.4,
125,With related children under 5 years only,0.0,
126,"Families with female householder, no husband present",38.7,
127,With related children under 18 years,57.1,
128,With related children under 5 years only,0.0,
129,,,
130,All people,12.7,
131,Under 18 years,17.0,
132,Related children under 18 years,15.4,
133,Related children under 5 years,18.9,
134,Related children 5 to 17 years,13.8,
135,18 years and over,11.5,
136,18 to 64 years,12.8,
137,65 years and over,0.0,
138,People in families,10.1,
139,Unrelated individuals 15 years and over,20.4,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
