,label,value,percent
0,-- Table/Item --,Value,Percent
1,HOUSING OCCUPANCY,,
2,Total housing units,"7,894",100.0
3,Occupied housing units,"7,194",91.1
4,Vacant housing units,700,8.9
5,,,
6,Homeowner vacancy rate,1.8,
7,Rental vacancy rate,9.0,
8,,,
9,UNITS IN STRUCTURE,,
10,Total housing units,"7,894",100.0
11,"1-unit, detached","5,206",65.9
12,"1-unit, attached",192,2.4
13,2 units,231,2.9
14,3 or 4 units,480,6.1
15,5 to 9 units,606,7.7
16,10 to 19 units,273,3.5
17,20 or more units,233,3.0
18,Mobile home,612,7.8
19,"Boat, RV, van, etc.",61,0.8
20,,,
21,YEAR STRUCTURE BUILT,,
22,Total housing units,"7,894",100.0
23,Built 2005 or later,374,4.7
24,Built 2000 to 2004,996,12.6
25,Built 1990 to 1999,"1,501",19.0
26,Built 1980 to 1989,622,7.9
27,Built 1970 to 1979,"1,767",22.4
28,Built 1960 to 1969,735,9.3
29,Built 1950 to 1959,587,7.4
30,Built 1940 to 1949,447,5.7
31,Built 1939 or earlier,865,11.0
32,,,
33,ROOMS,,
34,Total housing units,"7,894",100.0
35,1 room,87,1.1
36,2 rooms,217,2.7
37,3 rooms,672,8.5
38,4 rooms,"1,318",16.7
39,5 rooms,"1,739",22.0
40,6 rooms,"1,670",21.2
41,7 rooms,927,11.7
42,8 rooms,558,7.1
43,9 rooms or more,706,8.9
44,Median rooms,5.5,
45,,,
46,BEDROOMS,,
47,Total housing units,"7,894",100.0
48,No bedroom,101,1.3
49,1 bedroom,564,7.1
50,2 bedrooms,"2,012",25.5
51,3 bedrooms,"3,685",46.7
52,4 bedrooms,"1,406",17.8
53,5 or more bedrooms,126,1.6
54,,,
55,HOUSING TENURE,,
56,Occupied housing units,"7,194",100.0
57,Owner-occupied,"4,649",64.6
58,Renter-occupied,"2,545",35.4
59,,,
60,Average household size of owner-occupied unit,3.09,
61,Average household size of renter-occupied unit,2.64,
62,,,
63,YEAR HOUSEHOLDER MOVED INTO UNIT,,
64,Occupied housing units,"7,194",100.0
65,Moved in 2005 or later,"2,660",37.0
66,Moved in 2000 to 2004,"2,047",28.5
67,Moved in 1990 to 1999,"1,504",20.9
68,Moved in 1980 to 1989,555,7.7
69,Moved in 1970 to 1979,268,3.7
70,Moved in 1969 or earlier,160,2.2
71,,,
72,VEHICLES AVAILABLE,,
73,Occupied housing units,"7,194",100.0
74,No vehicles available,424,5.9
75,1 vehicle available,"1,853",25.8
76,2 vehicles available,"3,129",43.5
77,3 or more vehicles available,"1,788",24.9
78,,,
79,HOUSE HEATING FUEL,,
80,Occupied housing units,"7,194",100.0
81,Utility gas,"2,485",34.5
82,"Bottled, tank, or LP gas",117,1.6
83,Electricity,"3,911",54.4
84,"Fuel oil, kerosene, etc.",139,1.9
85,Coal or coke,0,0.0
86,Wood,461,6.4
87,Solar energy,0,0.0
88,Other fuel,63,0.9
89,No fuel used,18,0.3
90,,,
91,SELECTED CHARACTERISTICS,,
92,Occupied housing units,"7,194",100.0
93,Lacking complete plumbing facilities,56,0.8
94,Lacking complete kitchen facilities,37,0.5
95,No telephone service available,302,4.2
96,,,
97,OCCUPANTS PER ROOM,,
98,Occupied housing units,"7,194",100.0
99,1.00 or less,"6,865",95.4
100,1.01 to 1.50,236,3.3
101,1.51 or more,93,1.3
102,,,
103,VALUE,,
104,Owner-occupied units,"4,649",100.0
105,"Less than $50,000",403,8.7
106,"$50,000 to $99,999",226,4.9
107,"$100,000 to $149,999",699,15.0
108,"$150,000 to $199,999","1,420",30.5
109,"$200,000 to $299,999","1,047",22.5
110,"$300,000 to $499,999",591,12.7
111,"$500,000 to $999,999",216,4.6
112,"$1,000,000 or more",47,1.0
113,Median (dollars),"184,200",
114,,,
115,MORTGAGE STATUS,,
116,Owner-occupied units,"4,649",100.0
117,Housing units with a mortgage,"3,380",72.7
118,Housing units without a mortgage,"1,269",27.3
119,,,
120,SELECTED MONTHLY OWNER COSTS (SMOC),,
121,Housing units with a mortgage,"3,380",100.0
122,Less than $300,8,0.2
123,$300 to $499,79,2.3
124,$500 to $699,107,3.2
125,$700 to $999,415,12.3
126,"$1,000 to $1,499","1,480",43.8
127,"$1,500 to $1,999",746,22.1
128,"$2,000 or more",545,16.1
129,Median (dollars),"1,378",
130,,,
131,Housing units without a mortgage,"1,269",100.0
132,Less than $100,26,2.0
133,$100 to $199,70,5.5
134,$200 to $299,155,12.2
135,$300 to $399,353,27.8
136,$400 or more,665,52.4
137,Median (dollars),410,
138,,,
139,SELECTED MONTHLY OWNER COSTS AS PERCENT OF HOUSEHOLD INCOME (SMOCAPI),,
140,Housing units with mortgage (excl units where SMOCAPI cannot be computed),"3,380",100.0
141,Less than 20.0 percent,"1,067",31.6
142,20.0 to 24.9 percent,466,13.8
143,25.0 to 29.9 percent,615,18.2
144,30.0 to 34.9 percent,265,7.8
145,35.0 percent or more,967,28.6
146,,,
147,Not computed,0,0.0
148,,,
149,Housing units without mortgage (excl units where SMOCAPI cannot be computed),"1,269",100.0
150,Less than 10.0 percent,404,31.8
151,10.0 to 14.9 percent,348,27.4
152,15.0 to 19.9 percent,241,19.0
153,20.0 to 24.9 percent,140,11.0
154,25.0 to 29.9 percent,0,0.0
