,label,value,percent
0,-- Table/Item --,Value,Percent
1,Total households,"6,734",100.0
2,Family households (families),"5,008",74.4
3,With own children under 18 years,"2,318",34.4
4,Married-couple family,"4,125",61.3
5,With own children under 18 years,"1,744",25.9
6,"Male householder, no wife present, family",323,4.8
7,With own children under 18 years,193,2.9
8,"Female householder, no husband present, family",560,8.3
9,With own children under 18 years,381,5.7
10,Nonfamily households,"1,726",25.6
11,Householder living alone,"1,487",22.1
12,65 years and over,710,10.5
13,,,
14,Households with one or more people under 18 years,"2,616",38.8
15,Households with one or more people 65 years and over,"1,792",26.6
16,,,
17,Average household size,2.86,
18,Average family size,3.33,
19,,,
20,RELATIONSHIP,,
21,Population in households,"19,263",100.0
22,Householder,"6,734",35.0
23,Spouse,"4,139",21.5
24,Child,"6,494",33.7
25,Other relatives,"1,052",5.5
26,Nonrelatives,844,4.4
27,Unmarried partner,375,1.9
28,,,
29,MARITAL STATUS,,
30,Males 15 years and over,"7,224",100.0
31,Never married,"1,874",25.9
32,"Now married, except separated","4,471",61.9
33,Separated,137,1.9
34,Widowed,147,2.0
35,Divorced,595,8.2
36,,,
37,Females 15 years and over,"7,559",100.0
38,Never married,"1,677",22.2
39,"Now married, except separated","4,333",57.3
40,Separated,113,1.5
41,Widowed,673,8.9
42,Divorced,763,10.1
43,,,
44,FERTILITY,,
45,Number of women 15 to 50 years old who had a birth in past 12 mo,208,100.0
46,"Unmarried women (widowed, divorced, and never married)",32,15.4
47,"Per 1,000 unmarried women",16,
48,"Per 1,000 women 15 to 50 years old",48,
49,"Per 1,000 women 15 to 19 years old",0,
50,"Per 1,000 women 20 to 34 years old",114,
51,"Per 1,000 women 35 to 50 years old",22,
52,,,
53,GRANDPARENTS,,
54,Number of grandparents living with own grandchildren under 18 years,470,100.0
55,Responsible for grandchildren,271,57.7
56,Years responsible for grandchildren,,
57,Less than 1 year,41,8.7
58,1 or 2 years,127,27.0
59,3 or 4 years,67,14.3
60,5 or more years,36,7.7
61,,,
