,label,value,percent
0,-- Table/Item --,Value,Percent
1,EMPLOYMENT STATUS,,
2,Population 16 years and over,"44,834",100.0
3,In labor force,"28,917",64.5
4,Civilian labor force,"28,816",64.3
5,Employed,"26,582",59.3
6,Unemployed,"2,234",5.0
7,Armed Forces,101,0.2
8,Not in labor force,"15,917",35.5
9,,,
10,Civilian labor force,"28,816",64.3
11,Percent Unemployed,7.8,
12,,,
13,Females 16 years and over,"23,076",51.5
14,In labor force,"13,385",29.9
15,Civilian labor force,"13,385",29.9
16,Employed,"12,372",27.6
17,,,
18,Own children under 6 years,"4,719",10.5
19,All parents in family in labor force,"2,676",6.0
20,,,
21,Own children 6 to 17 years,"8,908",19.9
22,All parents in family in labor force,"6,535",14.6
23,,,
24,COMMUTING TO WORK,,
25,Workers 16 years and over,"26,028",100.0
26,"Car, truck, or van -- drove alone","20,516",78.8
27,"Car, truck, or van -- carpooled","2,266",8.7
28,Public transportation (excluding taxicab),214,0.8
29,Walked,747,2.9
30,Other means,609,2.3
31,Worked at home,"1,676",6.4
32,,,
33,Mean travel time to work (minutes),18.4,
34,,,
35,OCCUPATION,,
36,Civilian employed population 16 years and over,"26,582",100.0
37,"Management, professional, and related occupations","7,410",27.9
38,Service occupations,"5,074",19.1
39,Sales and office occupations,"6,614",24.9
40,"Farming, fishing, and forestry occupations",368,1.4
41,"Construction, extraction, maintenance, and repair occupations","2,455",9.2
42,"Production, transportation, and material moving occupations","4,661",17.5
43,,,
44,INDUSTRY,,
45,Civilian employed population 16 years and over,"26,582",100.0
46,"Agriculture, forestry, fishing and hunting, and mining",786,3.0
47,Construction,"1,546",5.8
48,Manufacturing,"4,559",17.2
49,Wholesale trade,848,3.2
50,Retail trade,"3,109",11.7
51,"Transportation and warehousing, and utilities","1,131",4.3
52,Information,540,2.0
53,"Finance and insurance, & real estate & rental & leasing","1,025",3.9
54,"Professional, scientific & mgmt, & admin & waste mgmt services","2,198",8.3
55,Educational services & health care & social assistance,"6,043",22.7
56,"Arts, entertainment & recreation & accommodation & food services","2,198",8.3
57,"Other services, except public administration","1,311",4.9
58,Public administration,"1,288",4.8
59,,,
60,CLASS OF WORKER,,
61,Civilian employed population 16 years and over,"26,582",100.0
62,Private wage and salary workers,"21,262",80.0
63,Government workers,"3,689",13.9
64,Self-employed in own not incorporated business workers,"1,571",5.9
65,Unpaid family workers,60,0.2
66,,,
67,INCOME AND BENEFITS (IN 2009 INFLATION-ADJUSTED DOLLARS),,
68,Total households,"22,364",100.0
69,"Less than $10,000","1,563",7.0
70,"$10,000 to $14,999","1,209",5.4
71,"$15,000 to $24,999","2,401",10.7
72,"$25,000 to $34,999","2,423",10.8
73,"$35,000 to $49,999","3,924",17.5
74,"$50,000 to $74,999","4,551",20.3
75,"$75,000 to $99,999","2,917",13.0
76,"$100,000 to $149,999","2,532",11.3
77,"$150,000 to $199,999",551,2.5
78,"$200,000 or more",293,1.3
79,Median household income (dollars),"48,551",
80,Mean household income (dollars),"59,887",
81,,,
82,With earnings,"17,373",77.7
83,Mean earnings (dollars),"59,233",
84,With Social Security,"6,512",29.1
85,Mean Social Security income (dollars),"15,637",
86,With retirement income,"4,515",20.2
87,Mean retirement income (dollars),"19,801",
88,,,
89,With Supplemental Security Income,684,3.1
90,Mean Supplemental Security Income (dollars),"8,014",
91,With cash public assistance income,661,3.0
92,Mean cash public assistance income (dollars),"3,863",
93,With Food Stamp/SNAP benefits in the past 12 months,"2,818",12.6
94,,,
95,Families,"14,833",100.0
96,"Less than $10,000",593,4.0
97,"$10,000 to $14,999",522,3.5
98,"$15,000 to $24,999",828,5.6
99,"$25,000 to $34,999","1,550",10.4
100,"$35,000 to $49,999","2,444",16.5
101,"$50,000 to $74,999","3,463",23.3
102,"$75,000 to $99,999","2,559",17.3
103,"$100,000 to $149,999","2,165",14.6
104,"$150,000 to $199,999",430,2.9
105,"$200,000 or more",279,1.9
106,Median family income (dollars),"60,629",
107,Mean family income (dollars),"70,037",
108,,,
109,Per capita income (dollars),"23,728",
110,,,
111,Nonfamily households,"7,531",50.8
112,Median nonfamily income (dollars),"29,160",
113,Mean nonfamily income (dollars),"37,675",
114,,,
115,Median earnings for workers (dollars),"26,142",
116,"Median earnings for male full-time, year-round workers (dollars)","44,506",
117,"Median earnings for female full-time, year-round workers (dollars)","31,512",
118,,,
119,PERCENT FAMILIES & PEOPLE WITH INCOME IN PAST 12 MO BELOW POVERTY LEVEL,,
120,All families,9.0,
121,With related children under 18 years,14.8,
122,With related children under 5 years only,26.1,
123,Married couple families,3.7,
124,With related children under 18 years,6.7,
125,With related children under 5 years only,18.9,
126,"Families with female householder, no husband present",32.5,
127,With related children under 18 years,37.4,
128,With related children under 5 years only,51.5,
129,,,
130,All people,13.7,
131,Under 18 years,17.3,
132,Related children under 18 years,16.9,
133,Related children under 5 years,28.1,
134,Related children 5 to 17 years,12.3,
135,18 years and over,12.6,
136,18 to 64 years,13.8,
137,65 years and over,6.4,
138,People in families,9.7,
139,Unrelated individuals 15 years and over,29.3,
140,,,
141,Developed by ProximityOne; Census Bureau ACS 2009 Estimates,,
